  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000
  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000
#
# Alt: 15000
 +19015.000000 +19015.000000 +19015.000000 +19015.000000 +14261.000000 +10067.000000  +9351.000000  +7830.000000  +6980.000000  +7561.000000
  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000
  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000
#
# Alt: 25000
 +13542.000000 +13542.000000 +13542.000000 +13542.000000 +10157.000000  +7169.000000  +7000.000000  +6472.000000  +6691.000000  +7249.000000
  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000
  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000
#
# Alt: 35000
  +9364.000000  +9364.000000  +9364.000000  +9364.000000  +7023.000000  +4957.000000  +5102.000000  +5164.000000  +5949.000000  +6445.000000
  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000
  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000
#
# Alt: 45000
  +5850.000000  +5850.000000  +5850.000000  +5850.000000  +4387.000000  +3097.000000  +3269.000000  +3441.000000  +4129.000000  +4473.000000
  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000
  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000
#
# Alt: 60000
   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000
   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000
   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000
#-----------------------------------------------------
#    FUELFLOW3 - FUELFLOW AT FULL AB (THROTL = 1.05)
#-----------------------------------------------------
# Alt: 0
 +27197.000000 +27197.000000 +27197.000000 +27197.000000 +20398.000000 +14399.000000 +12159.000000  +7999.000000  +3840.000000  +4160.000000
  +4800.000000  +4800.000000  +4800.000000  +4800.000000  +4800.000000  +4800.000000  +4800.000000  +4800.000000  +4800.000000  +4800.000000
  +4800.000000  +4800.000000  +4800.000000  +4800.000000  +4800.000000  +4800.000000
#
# Alt: 5000
 +23418.000000 +23418.000000 +23418.000000 +23418.000000 +17563.000000 +12398.000000 +10796.000000  +7748.000000  +4959.000000  +5372.000000
  +6199.000000  +6199.000000  +6199.000000  +6199.000000  +6199.000000  +6199.000000  +6199.000000  +6199.000000  +6199.000000  +6199.000000
  +6199.000000  +6199.000000  +6199.000000  +6199.000000  +6199.000000  +6199.000000
#
# Alt: 10000
 +19415.000000 +19415.000000 +19415.000000 +19415.000000 +14561.000000 +10279.000000  +9168.000000  +6995.000000  +5208.000000  +5642.000000
  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000
  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000  +6510.000000
#
# Alt: 15000
 +19015.000000 +19015.000000 +19015.000000 +19015.000000 +14261.000000 +10067.000000  +9351.000000  +7830.000000  +6980.000000  +7561.000000
  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000
  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000  +8724.000000
#
# Alt: 25000
 +13542.000000 +13542.000000 +13542.000000 +13542.000000 +10157.000000  +7169.000000  +7000.000000  +6472.000000  +6691.000000  +7249.000000
  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000
  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000  +8364.000000
#
# Alt: 35000
  +9364.000000  +9364.000000  +9364.000000  +9364.000000  +7023.000000  +4957.000000  +5102.000000  +5164.000000  +5949.000000  +6445.000000
  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000
  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000  +7436.000000
#
# Alt: 45000
  +5850.000000  +5850.000000  +5850.000000  +5850.000000  +4387.000000  +3097.000000  +3269.000000  +3441.000000  +4129.000000  +4473.000000
  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000
  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000  +5162.000000
#
# Alt: 60000
   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000
   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000
   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000   +500.000000
#
#
#-----------------------------------------------------
#    ROLL DATA
#-----------------------------------------------------
#    ALPHA BREAKPOINTS
7 # Num ALPHA
   -10   0   10   20   30   40   90
#
7 # DYNAMIC PRESSURE BREAKPOINTS
   0   100   200   300   400   500   2000
#-----------------------------------------------------
#     RCMDMX - PEAK ROLL RATE
#-----------------------------------------------------
1   # Table Multiplier

# ALPHA -10
 0.00 6.82 13.64 15.00 17.73 17.73 16.36
#
# ALPHA 0
 0.00 19.09 25.91 27.27 30.00 30.00 28.64
#
# ALPHA 10
 0.00 19.09 25.91 27.27 30.00 30.00 28.64
#
# ALPHA 20
 0.00 19.09 25.91 27.27 30.00 30.00 28.64
#
# ALPHA 30
 0.00 12.96 19.77 21.14 23.86 23.86 22.50
#
# ALPHA 40
 0.00 6.82 13.64 15.00 17.73 17.73 16.36
#
# ALPHA 90
 0.00 0.68 0.68 2.05 3.41 3.41 2.73
#
# End Of Roll Data
#
#-----------------------------------------------------
# LIMITERS
#-----------------------------------------------------
17   # Number of limiters
# Type Key Values
#
# Neg G Limiter
0 0     250.0     -3.0     100.0     0.0
# Pos G Limiter (Cat I)
3 1     15.0     9.0     16.0     7.3     18.0     1.0
# Roll Rate Limiter
0 2     15.0     1.0     29.0     0.0
# Yaw Alpha Limiter
0 3     14.0     1.0     26.0     0.0
# Yaw Roll Rate Limiter
0 4     20.0     1.0     360.0     0.0
# Cat III Command Type
0 5     100.0     7.0     420.0     15.0
# Cat III AOA Limiter
1 6     17.0
# Cat III Roll Rate Limiter
2 7     0.6
# Cat III Yaw Alpha Limiter
0 8     3.0     1.0     15.0     0.0
# Cat III Yaw Roll Rate Limiter
0 9     20.0     1.0     180.0     0.0
# Pitch and Yaw Control Damper
3 10     0.00     0.30     15.00     0.85     50.00     1.00
# Roll Control Damper
3 11     0.00     0.60     15.00     0.85     50.00     2.00
# Command Type
1 12     15
# Low Speed Omega
3 13     0.01     0.10     40.00     0.80     60.00     1.00
# Stores Drag
0 14     0.90 0.000100     1.00 0.000283
# Cat III Max Gs
1 16     1.0
# AOA Limiter
1 17     18.0
#-----------------------------------------------------
# Vapor data
#-----------------------------------------------------
0   #Total Number of vapor chains - MUST MATCH THE REAL NUMBER OF CHAINS DEFINED LATER OR YOU'LL GET CTDs!
#
#		              POSITION				  SIZE					   TIME/ALPHA				   OTHER	
#	startX  startY  startZ  endX	endY	endZ	Init	Growth	RandPos t1	a1	t2	a2	t3	a3	t4	a4	LEVEL	PSID
#
#-----------------------------------------------------
# ADDITIONAL DATA
#-----------------------------------------------------
#
#-----------------------------------------------------
# Aircraft
#-----------------------------------------------------
typeAC 0
cockpitName 
cockpitWingsParent -1
isComplex 1
irSignature 1.5
visSignature 6
#-----------------------------------------------------
# Engine
#-----------------------------------------------------
typeEngine 0
nEngines 4
engine1Location 20.27 -46.00 0.04
engine2Location 31.78 -24.84 -1.28
engine3Location 31.78 24.84 -1.28
engine4Location 20.27 46.00 0.04
hasATC 0
engineSmokes 0
normSpoolRate 2.0
abSpoolRate 2.0
SecRpmVar 0.00
FlcsBitRpmVar 0.00
nozzleMil 0.00
nozzleIdleLGDown 0.94
nozzleIdleLGUp 0.00
nozzleSpoolRateOpen 1.20
nozzleSpoolRateClose 0.25
LGIdle 0
jfsStartUpTime 15
jfsSpoolUpRate 15.0
jfsSpoolUpLimit 0.25
lightupSpoolRate 10.0
flameoutSpoolRate 80.0
jfsRechargeTime 60
jfsMinRechargeRpm 0.12
jfsSpinTime 240
FTITHotStart 11.500
FTITEngineFireGround 10.000
FTITEngineFireAir 10.000
FTITStart 6.100
FTITIdle 5.100
FTITMax 8.600
FTITAB 8.623
mainGenRpm 0.63
stbyGenRpm 0.60
epuBurnTime 600
DeepStallEngineStall 0
engineDamageStopThreshold 15
engineDamageNoRestartThreshold 3
engineDamageHitThreshold 52
complexnozzle 0
animExhNozIdle 0.0
animExhNozMil 10.0
animExhNozMax 5.0
animExhNozAB 0.0
animExhNozABMax 15.0
animExhNozRate 5.0
PropEngineSwitchStates 3
animEngineRPMMult 960
HeatBlurShift -7
hasReverseThrust 1
ReverseThrustFactor 0.5
minReverseThrustSpeed 60
animReverseAngle 360
animReverseRate 60.0
#-----------------------------------------------------
# JetBlast data
#-----------------------------------------------------
JetWashFactor 1.0
JetWashRange 300
WakeAngle 7.00
jetHeatShaderMaxSpeed 250
#-----------------------------------------------------
# Flight Dynamics
#-----------------------------------------------------
area2Span 0.0446
pitchMomentum 1.30
rollMomentum 1.30
yawMomentum 1.30
pitchElasticity 1.00
gearPitchFactor 0.00
pitchGearGain 1.00
rollGearGain 1.00
yawGearGain 1.00
AFMcriticalAOA 0.0
#-----------------------------------------------------
# Controls
#-----------------------------------------------------
elevonMaxAngle 25.0
aileronMaxAngle 40.0
rudderMaxAngle 28.0
rollCouple 0.05
elevatorRoll 0
elevRate 60
animAileronRate 45
rudderRate 120
animSpoiler1Max 62
animSpoiler1Rate 45.0
animSpoiler1OffAtWingSweep 70.0
animSpoiler1AirBrake 1
animSpoiler2Max 0
animSpoiler2Rate 45.0
animSpoiler2OffAtWingSweep 70.0
animSpoiler2AirBrake 0
#-----------------------------------------------------
# Trim
#-----------------------------------------------------
pitchElevatorTrimRate 0.08 #Falcas 07/04/2013
pitchAileronTrimRate 0.08 #Falcas 07/04/2013
pitchRudderTrimRate 0.25
trimDeadZonePercentage 0.05
#-----------------------------------------------------
# Flaps
#-----------------------------------------------------
hasFlapperons 0
flapGearRelative 0
maxFlapVcas 244
flapVcasRange 60
flap2Nozzle 0
#-----------------------------------------------------
# Lef (Slats)
#-----------------------------------------------------
haslef 1
lefGround 25.0
lefMaxAngle 25.0
lefMaxMach 0.40
lefNStages 1
CDlefFactor 0.00
lefRate 5
#-----------------------------------------------------
# Tef (Flaps)
#-----------------------------------------------------
hasTef 1
tefMaxAngle 40.5
CLtefFactor 1.20
CDtefFactor 2.00
AFMCDtefFactor 0.05
tefNStages 4
tefTakeoff 20.0
tefRate 3
NoTefSound 0
#-----------------------------------------------------
# Air-Brakes
#-----------------------------------------------------
CDSPDBFactor 0.100
airbrakeMaxAngle 60
airbrakeOutRateFactor 0.500000
airbrakeInRateFactor 0.166667
airbrakeApproachAngle 0 #Added Falcas
minAirbrakeSpeed 60
#-----------------------------------------------------
# Drag Chute
#-----------------------------------------------------
dragChuteCd 0.000
dragChuteMaxSpeed 170
dragChuteDropSpeed 90 #Added Falcas
dragChuteMinRunwayLength 0 #Added Falcas
dragChuteDelay 2.0 #Added Falcas
#-----------------------------------------------------
# Gear and NWS
#-----------------------------------------------------
CDLDGFactor 0.020
sinkRate 15
BrakeAbsorptionFactor 1.0
MLGWOWPercentage 0.90
NLGWOWPercentage 0.50
NWSRateUp 1.5
NWSRateDown 4.0
NWSDOFMultiplierforAI 3.0
NWSDOFMultiplierforPlayer 1.0
animGearAngle1 0.00
animGearAngle2 0.00
animGearAngle3 0.00
animGearAngle4 0.00
animGearAngle5 0.00
animGearAngle6 0.00
animGearAngle7 0.00
animGearAngle8 0.00
animGearAngleAFM1 0.00
animGearAngleAFM2 0.00
animGearAngleAFM3 0.00
animGearAngleAFM4 0.00
animGearAngleAFM5 0.00
animGearAngleAFM6 0.00
animGearAngleAFM7 0.00
animGearAngleAFM8 0.00
animWheelRadius1 1.60
animWheelRadius2 2.06
animWheelRadius3 2.06
animWheelRadius4 2.06
animWheelRadius5 2.06
animWheelRadius6 0.00
animWheelRadius7 0.00
animWheelRadius8 0.00
animGearMaxComp1 0.50
animGearMaxComp2 0.20
animGearMaxComp3 0.20
animGearMaxComp4 0.20
animGearMaxComp5 0.20
animGearMaxComp6 0.00
animGearMaxComp7 0.00
animGearMaxComp8 0.00
animGearMaxExt1 0.85
animGearMaxExt2 2.20
animGearMaxExt3 2.20
animGearMaxExt4 2.20
animGearMaxExt5 2.20
animGearMaxExt6 0.00
animGearMaxExt7 0.00
animGearMaxExt8 0.00
animGearInverted 0
GearDofRate1 0.05 #Added Falcas 01/13/1014
GearDofRate2 0.05
GearDofRate3 0.05
GearDofRate4 0.05
GearDofRate5 0.05
GearDofRate6 0.60
GearDofRate7 0.60
GearDofRate8 0.60
GearDelayDown1 0.00 #Added Falcas 01/13/1014
GearDelayDown2 0.90
GearDelayDown3 0.60
GearDelayDown4 0.30
GearDelayDown5 0.00
GearDelayDown6 1.50
GearDelayDown7 1.50
GearDelayDown8 1.50
GearDelayUp1 0.00 #Added Falcas 01/13/1014
GearDelayUp2 0.90
GearDelayUp3 0.60
GearDelayUp4 0.30
GearDelayUp5 0.00
GearDelayUp6 0.00
GearDelayUp7 0.00
GearDelayUp8 0.00
DoorDofRate1 0.00 #Added Falcas 01/13/1014
DoorDofRate2 0.00
DoorDofRate3 0.00
DoorDofRate4 0.00
DoorDofRate5 0.00
DoorDofRate6 0.60
DoorDofRate7 0.60
DoorDofRate8 0.60
DoorDelayDown1 0.00 #Added Falcas 01/13/1014
DoorDelayDown2 0.00
DoorDelayDown3 0.00
DoorDelayDown4 0.00
DoorDelayDown5 0.00
DoorDelayDown6 0.00
DoorDelayDown7 0.00
DoorDelayDown8 0.00
DoorDelayUp1 0.00 #Added Falcas 01/13/1014
DoorDelayUp2 0.00
DoorDelayUp3 0.00
DoorDelayUp4 0.00
DoorDelayUp5 0.00
DoorDelayUp6 1.50
DoorDelayUp7 1.50
DoorDelayUp8 1.50
#-----------------------------------------------------
# Ground Handling
#-----------------------------------------------------
MaxFWDAngle 0.5
MaxAFTAngle 0.2
OscillationAmplitude 0.22
OscillationDampening 0.06
OscillationPeriod 1200.0
BumpAmplitude 0.02
GroundPitchelasticity 2.0
GroundPitchelasticityNeutral 0.5
GroundRollMax 20.0
GroundRollFactor 1.0
GroundRollElasticity 2.0
#-----------------------------------------------------
# Hook
#-----------------------------------------------------
hookConnectionLocation 0.00 0.00 0.00
HookLength 0.00
animHookInitialAngle -5.0
animHookAngle 0.0
animHookRate 0.0
#-----------------------------------------------------
# Wing fold
#-----------------------------------------------------
animWingFoldAngle 0
animWingFoldRate 0.0
#-----------------------------------------------------
# Wing Flex
#-----------------------------------------------------
animMaxWingTorque 42000
animMinBumpFlex 0.010
animMaxBumpFlex 0.180
animWingFlexFactor 1.0
animMaxWingFlex 1.00
animFuelTresholdWingFlex 0.0
animFuelWingFlexFactor 0.0
animMaxBombFlex 1.0
#-----------------------------------------------------
# Canopy
#-----------------------------------------------------
canopyHandleMethod 0
canopyMaxAngle 20
canopyOpenRate 5.0
canopyCloseRate 5.0
canopyMaxSpeed 70
#-----------------------------------------------------
# Fuel
#-----------------------------------------------------
fuelGaugeMultiplier 10.0
fuelFlowFactorNormal 0.340
fuelFlowFactorAb 0.340
minFuelFlow 4200
fuelFwdRes 0
fuelAftRes 0
fuelFwd1 0
fuelFwd2 0
fuelAft1 0
fuelWingAl 0
fuelWingFr 0
fuelFwdResRate 0.000
fuelAftResRate 0.000
fuelFwd1Rate 0.000
fuelFwd2Rate 0.000
fuelAft1Rate 0.000
fuelWingAlRate 0.000
fuelWingFrRate 0.000
fuelClineRate 0.000
fuelWingExtRate 0.000
fuelMinFwd 400
fuelMinAft 250
#-----------------------------------------------------
# Fuel Leak
#-----------------------------------------------------
HasFuelLeakageModel 0
FuelLeakPositLWingTank 0.0 0.0 0.0
FuelLeakPositRWingTank 0.0 0.0 0.0
FuelLeakPositFwdTank 0.0 0.0 0.0
FuelLeakPositAftTank 0.0 0.0 0.0
#-----------------------------------------------------
# Air-Air Refuel
#-----------------------------------------------------
AARProbeSpotLight 1
StaticAARProbe 0
receiverRefuelServiceType 1 #Added Falcas 01/21/2014
refuelLocation 58.50 0.00 -9.42
refuelSpeed 265
refuelAltitude 20000
refuelRate 100
AIBoomDistance 50
decelDistance 2500
desiredClosureFactor 0.35
longLeg 60
shortLeg 45
IL78Factor 0.0
animRefuelAngle 0.0
animRefuelRate 0.0
#-----------------------------------------------------
# Avionics
#-----------------------------------------------------
avionicsLink16 0
avionicsLink16MMC 0
avionicsCanUseSpice 0
avionicsJDAMAvionicsType 0
avionicsDiffICPStyle 0
avionicsMLUPFL 0
avionicsDatalink 2
avionicsDLCursorAsWaypoint 0
avionicsDteIdmLabel 0
avionicsEHSI 0
avionicsHudLadderTapeType 0
avionicsHudVAHTapeType 0
avionicsHudDGFTDefaultMode 0
avionicsDGFTMasterModeLabelOnHud 0
avionicsDGFTAttitudeAwareness 1
avionicsMLUM2TAOnHUD 1
avionicsHudAATargetAspectAngle 1
avionicsHudOlderMasterModeWindow 0
avionicsNewAMRAAMdlz 1
avionicsBullseyeOnHud 1
avionicsDEDHudRepeaterBlanksOnDGFT 1
avionicsHudNavDeclutterEnabled 1
avionicsHudNavSpdAltTapesLag 0
avionicsZenithNadirOnHud 1
avionicsGhostHorizonAwareness 1
avionicsHmcsRwr 1
avionicsEPAFRadarCues 1
avionicsRadarJamChevrons 1
avionicsRadarVsMode 1
avionicsRadarLrsMode 1
avionicsRadarUlsMode 1
avionicsColorMfd 1
avionicsGrayScaleGM 1
avionicsActivateMFDBoot 0
avionicsMMCUpgrade 1
avionicsNewMMC 1
avionicsEGIUpgrade 1
avionicsDigitalFLCS 1
avionicsRWRType 0
avionicsGunEEGSMode 1
avionicsGunSSLCMode 1
avionicsGunLCOSMode 1
avionicsGunSNAPMode 1
avionicsEngineType 0
avionicsMfdCataSymbolAim120 0
avionicsHudOldBAIType 0
avionicsCursorEnableAsToggle 0
avionicsMaverickHandoffCapeable 0
avionicsDisplayColors 78 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
avionicsASIU 0
avionicsLongUncageTogglesSTRF 0
avionicsTTDBlanking 0
avionicsBackupTacanOnMFD 1
#-----------------------------------------------------
# IFF
#-----------------------------------------------------
avionicsIFFTransponderSettings 63
avionicsIFFInterrogatorSettings 0
avionicsIFFBackupM1M3 1
#-----------------------------------------------------
# Autopilot
#-----------------------------------------------------
maxAutopilotMach 0.95
#-----------------------------------------------------
# Locations
#-----------------------------------------------------
PilotEyePos 64.24 -1.90 -6.03
wingTipLocation -24.54 84.87 -10.60
wingTipLocation2 -101.00 0.20 5.00
wingTipLocation2TrailLifeCx 1.00
numBoundingBoxes 5
boundingBoxMin_1 -079.117 -012.500 -011.263
boundingBoxMax_1 +072.395 +012.500 +009.737
boundingBoxMin_2 -022.000 -080.000 -009.000
boundingBoxMax_2 +002.000 +080.000 -001.000
boundingBoxMin_3 +002.000 -050.000 -011.000
boundingBoxMax_3 +031.000 +050.000 +004.000
boundingBoxMin_4 -100.000 -033.000 -039.000
boundingBoxMax_4 -077.000 +033.000 -036.000
boundingBoxMin_5 -090.000 -001.000 -044.000
boundingBoxMax_5 -064.000 +001.000 -011.000
#-----------------------------------------------------
# Counter measure
#-----------------------------------------------------
hasEWS 1
ecmStrength 0.000
nChaff 384
nFlare 384
FlareDispensers 12
FlareSeq 2
FlarePos1 13.34 14.78 7.40
FlareVec1 0.00 90.00 0.00
FlareCount1 32
FlarePos2 45.33 5.17 9.10
FlareVec2 0.00 0.00 50.00
FlareCount2 32
FlarePos3 45.33 -5.17 9.10
FlareVec3 0.00 0.00 50.00
FlareCount3 32
FlarePos4 13.34 -14.78 7.40
FlareVec4 0.00 -90.00 0.00
FlareCount4 32
FlarePos5 13.34 14.78 8.40
FlareVec5 0.00 90.00 0.00
FlareCount5 32
FlarePos6 44.33 5.17 9.10
FlareVec6 0.00 0.00 50.00
FlareCount6 32
FlarePos7 44.33 -5.17 9.10
FlareVec7 0.00 0.00 50.00
FlareCount7 32
FlarePos8 13.34 -14.78 8.40
FlareVec8 0.00 -90.00 0.00
FlareCount8 32
FlarePos9 13.34 14.78 9.40
FlareVec9 0.00 90.00 0.00
FlareCount9 32
FlarePos10 43.33 5.17 9.10
FlareVec10 0.00 0.00 50.00
FlareCount10 32
FlarePos11 43.33 -5.17 9.10
FlareVec11 0.00 0.00 50.00
FlareCount11 32
FlarePos12 13.34 -14.78 9.40
FlareVec12 0.00 -90.00 0.00
FlareCount12 32
ChaffDispensers 12
ChaffSeq 2
ChaffPos1 13.34 14.78 7.40
ChaffVec1 0.00 90.00 0.00
ChaffCount1 32
ChaffPos2 45.33 5.17 9.10
ChaffVec2 0.00 0.00 50.00
ChaffCount2 32
ChaffPos3 45.33 -5.17 9.10
ChaffVec3 0.00 0.00 50.00
ChaffCount3 32
ChaffPos4 13.34 -14.78 7.40
ChaffVec4 0.00 -90.00 0.00
ChaffCount4 32
ChaffPos5 13.34 14.78 8.40
ChaffVec5 0.00 90.00 0.00
ChaffCount5 32
ChaffPos6 45.33 5.17 9.10
ChaffVec6 0.00 0.00 50.00
ChaffCount6 32
ChaffPos7 45.33 -5.17 9.10
ChaffVec7 0.00 0.00 50.00
ChaffCount7 32
ChaffPos8 13.34 -14.78 8.40
ChaffVec8 0.00 -90.00 0.00
ChaffCount8 32
ChaffPos9 13.34 14.78 9.40
ChaffVec9 0.00 90.00 0.00
ChaffCount9 32
ChaffPos10 45.33 5.17 9.10
ChaffVec10 0.00 0.00 50.00
ChaffCount10 32
ChaffPos11 45.33 -5.17 9.10
ChaffVec11 0.00 0.00 50.00
ChaffCount11 32
ChaffPos12 13.34 -14.78 9.40
ChaffVec12 0.00 -90.00 0.00
ChaffCount12 32
#-----------------------------------------------------
# Hardpoint data
#-----------------------------------------------------
numPODHardpoints 0
hardpoint1Grp 0
hardpoint2Grp 0
hardpoint3Grp 0
hardpoint4Grp 0
hardpoint5Grp 0
hardpoint6Grp 0
hardpoint7Grp 0
hardpoint8Grp 0
hardpoint9Grp 0
hardpoint10Grp 0
hardpoint11Grp 0
hardpoint12Grp 0
hardpoint13Grp 0
hardpoint14Grp 0
hardpoint15Grp 0
hardpoint16Grp 0
#-----------------------------------------------------
# Sounds
#-----------------------------------------------------
sndExternalVol -1600
sndSpdBrakeStart 141
sndSpdBrakeLoop 140
sndSpdBrakeEnd 139
sndSpdBrakeWind 142
sndOverSpeed1 191
sndOverSpeed2 192
sndGunStart 25
sndGunLoop 26
sndGunEnd 27
sndBBPullup 68
sndBBBingo 66
sndBBWarning 63
sndBBCaution 64
sndBBBeeps 301
sndBBChaffFlareLow 184
sndBBFlare 138
sndBBChaffFlare 183
sndBBChaffFlareOut 185
sndBBAltitude 65
sndBBLock 67
sndTouchDown 42
sndWheelBrakes 0
sndDragChute 218
sndLowSpeed 167
sndFlapStart 145
sndFlapLoop 144
sndFlapEnd 143
sndHookStart 195
sndHookLoop 194
sndHookEnd 193
sndGearCloseStart0 147
sndGearCloseEnd0 146
sndGearOpenStart0 149
sndGearOpenEnd0 150
sndGearCloseStart1 331
sndGearCloseEnd1 330
sndGearOpenStart1 332
sndGearOpenEnd1 333
sndGearCloseStart2 394
sndGearCloseEnd2 393
sndGearOpenStart2 395
sndGearOpenEnd2 396
sndGearLoopOpen 148
sndGearLoopClose 170
sndCanopyOpenStart 271
sndCanopyOpenLoop 275
sndCanopyOpenEnd 272
sndCanopyCloseStart 273
sndCanopyCloseLoop 361
sndCanopyCloseEnd 274
sndCanopyLock 418
sndCanopyUnlock 419
sndSeatUp 420
sndSeatDown 421
sndEject 5
sndWind 33
sndBattery 304
sndRadioBuzz 305
sndECSStart 104
sndECSLoop 411
sndECSEnd 136
sndJFSStart 288
sndJFSLoop 289
sndJFSEnd 290
sndJFSStartInt 306
sndJFSLoopInt 307
sndJFSendInt 308
#-----------------------------------------------------
# Sounds Engine Ext
#-----------------------------------------------------
sndAbExt 231
#
sndExt 366
sndExtChart 3 0.00 0.00 0.45 0.80 1.00 1.00
sndExtPitchChart 6 0.00 0.30 0.70 1.00 0.75 1.30 0.80 1.50 0.85 1.70 1.00 1.70
#
sndExt2 365
sndExt2Chart 3 0.00 0.00 0.45 0.80 1.00 1.00
sndExt2PitchChart 6 0.00 0.30 0.70 1.00 0.75 1.30 0.83 1.60 0.85 1.80 0.90 1.80
#
sndExt3 370
sndExt3Chart 3 0.00 0.00 0.45 0.80 1.00 1.00
#
sndExt4 0
#-----------------------------------------------------
# Sounds Engine Int
#-----------------------------------------------------
sndInt -1
#
sndInt2 -1
#
sndInt3 -1
#
sndInt4 0
#
sndAbInt -1
#
sndAbInt2 -1
#-----------------------------------------------------
# Sounds Aero
#-----------------------------------------------------
sndAero1 298 #Aerodynamic pressure
sndAero1AOAChart 1 0 1.00
sndAero1SpeedChart 5 0.0 0.00 0.1 0.65 0.8 0.90 1.0 0.95 2.3 1.00
sndAero1SpeedPitchChart 2 0.0 0.85 3.0 1.05
#
sndAero2 299 #Low speed high AoA
sndAero2AOAChart 3 0 0.00 6 0.50 15 1.00
sndAero2SpeedChart 3 0.0 0.00 0.1 0.80 0.5 1.00
sndAero2SpeedPitchChart 1 0.0 1.00
#
sndAero3 300 #High speed low AoA
sndAero3AOAChart 3 0 0.00 5 0.80 8 1.00
sndAero3SpeedChart 2 0.0 0.00 0.7 1.00
sndAero3SpeedPitchChart 1 0.0 1.00
#
sndAero4 4 #Airflow sound for external by pass view
sndAero4AOAChart 2 0 0.90 10 1.00
sndAero4SpeedChart 3 0.0 0.00 0.1 0.60 1.0 1.00
sndAero4SpeedPitchChart 1 0.0 1.00
#-----------------------------------------------------
# AI behaviour
#-----------------------------------------------------
rollLimitForAiInWP 35
followRate 20
BingoReturnDistance 50
jokerFactor 31.4
bingoFactor 31.4
fumesFactor 157.5
largePark 1
minTakeoffRunwayLengthClean 6500 #Max 17/08/23
minTakeoffRunwayLengthMTOW 7900 #Max 17/08/23
optTakeoffPitch 13.0 #Added Falcas
gearRetractAlt 50 #Added Falcas
maxClimbPitch 10.0 #Added Falcas
optClimbSpeed 275 #Added Falcas
optClimbMach 0.60 #Added Falcas
minClimbRate 500 #Added Falcas
descentPath 4.0 #Added Falcas
landingAOA 6.0
aerobrakingAOA 0.0
aiLandingOffset 300 #Added Falcas
minDecelGsAfterTouchdown 0.1
maxDecelGsAfterTouchdown 0.5
MinTGTMAR 0
MaxMARIdedStart 0
AddMARIded5k 0
AddMARIded18k 0
AddMARIded28k 0
AddMARIdedSpike 0
MaxWEZtaStart 0
IsShortBurnThreat 0
